order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date
a2b1161e166e474b92169201995af543,7ad6a89358264c88a5ceadf9a079cf1e,delivered,2025-10-06 12:43:00,2025-10-20 12:43:00
8b949d4a7ddc46e498c452f3694e6da7,a99232b7bbf9466ba8e7bc994181bd35,shipped,2025-05-11 17:18:00,
5b68bc2549ce4e92af83cac4c16cfb57,26107b23d1534faa862601b979dab877,approved,2025-07-15 14:24:00,
47e9d8176a1542be9f200cbaa36c4cca,657e04ea95e44c1194e446cb79bd3d02,delivered,2025-02-25 17:02:00,2025-02-27 17:02:00
6aa5e44fbb584da29c2823b9743deb04,f122cc61897248e8827d70d4a7a27657,shipped,2025-12-14 18:22:00,
e3a788515b7b4de189539ffeafd2c741,fc7b42fe8ca24628ac03fa05fb7c029e,delivered,2025-04-13 07:02:00,2025-04-19 07:02:00
08fc7a5e027541ecb86930870a32d56a,8cfb0415e9914265b6acee3b3282d09b,delivered,2025-12-22 22:56:00,2025-12-30 22:56:00
3065bc2346df4a40a74fff0c4580919a,920859778f604b28a804189817377a67,approved,2025-06-21 11:09:00,
db08fc4de88b487e9beb42c3e84f59f7,26217f508e1442fd8af9e911ece76813,approved,2025-01-27 06:49:00,
dd1c6a2c733249f8b146a35fa4b6e132,6473ac7b1bbb4af5b534b0e8e719d3fe,approved,2025-06-27 21:41:00,
f167d895b57b41d8b1bb3322d1e9790b,8d9b9cf87e9c46478cc3f28d9c791034,delivered,2025-03-01 15:17:00,2025-03-05 15:17:00
0c27711cb9384279a72c0169f7a40fa4,d2d1b25ed8564de283571e2c535459d5,delivered,2025-09-17 06:13:00,2025-09-23 06:13:00
59889513453d4c738c7d0a539b14a75f,8cb0a51a78be4b7e94fe358a48a4deb4,delivered,2025-07-13 20:54:00,2025-07-17 20:54:00
79654b131faf40acbe63f9faa242b458,24d9927f30e140faa365a05a7478f6dd,approved,2025-01-15 14:53:00,
1a4bfdc939064a508e49b9fb9023670d,3518abc583d84955b066fbc7a01765b4,delivered,2025-09-26 21:41:00,2025-10-10 21:41:00
740360d4fe9d4bf397856cfe4160e4ce,b998518a0eef4c45920d6b612c2dbe96,canceled,2025-12-10 09:51:00,
d6730784bd4d4943aa0f8b9d9b8a9d6e,b1dec0b844b54f9eaa2a26bc90a97db4,shipped,2025-03-14 09:05:00,
5b6cd5f05d0c4f488593478393ede43e,50bbe030f2534c958eb8b214b5199908,delivered,2025-03-17 13:02:00,2025-03-23 13:02:00
f291bde5279a4457a98a8fce5ed9c41d,17e987935b6d485fa900bc9ed22229b1,shipped,2025-09-17 13:56:00,
5472b7b9dbdd4c4da9fbba8cd8f95179,f62add79108d403ba4377e84cfffad09,processing,2025-11-06 06:47:00,
4baa44b72dfe4131a229a89f23f57305,5473c47c62a1498c992b824db8a8e98a,shipped,2025-02-19 19:42:00,
ce5eaef4ecd24a6aaace5ec436888bb7,4f6f1185a37e4988a9a1dd28901adb21,delivered,2025-12-17 09:53:00,2025-12-22 09:53:00
3a8aa7877edb48fdade3fe7111924194,3a95512afb1142729ad8c25d9b324323,processing,2025-12-26 11:10:00,
f5daa9f326ab46daa406dcf38e9ec880,9dee75d213b9490e82c76424260c7050,canceled,2025-01-20 18:55:00,
6e45c5319d9e464abb12c1788d9e14a6,3fade7e98bff4ba2991acd4fc1f8c6a0,shipped,2025-03-13 09:15:00,
5b23ed108d4d4f3a8350ac83b120a8f0,0a2b552b636140e28f6de18e6f9d1b62,shipped,2025-07-06 06:55:00,
b52e825a8cca4c8384b658ab0b20eb99,6c24322805f24442bcacfe353dee2770,approved,2025-05-01 14:31:00,
2b9b9ea57daf4fa8b265f5887d54baee,f66524a48ca147408bfaafb267954e1a,delivered,2025-05-31 22:35:00,2025-06-03 22:35:00
dc7a9352bc2641c5b922467f95d621e6,a8a9510ee1824802a20e463314362e8b,delivered,2025-01-04 10:16:00,2025-01-17 10:16:00
1a0388c1b0bb482bb3917ee558106e69,bfad96b4a258451f9802fb2ba34d6aff,delivered,2025-08-28 15:59:00,2025-09-02 15:59:00
8b1aab665ba6433aa87c80b33e65ec4c,e4007c984801415288ba5aa6fe71327e,delivered,2025-02-27 20:52:00,2025-03-06 20:52:00
86eff1e907eb4f17804d228bfe79a2af,58c69c57f3e945d19597c67d6cf0b4f5,delivered,2025-07-17 08:53:00,2025-07-28 08:53:00
d5c36a60082a4b8ca52125c6159f04a9,58268e59d47a45ffa86ed7ce00e6aecc,delivered,2025-04-24 11:15:00,2025-05-05 11:15:00
d94e5255f920461cad836cec560ddbb0,34d2f69b69aa431cb920e96ab10aedfd,shipped,2025-01-06 09:58:00,
3ce94494083b425fa986093312ad7e77,205e2d022a0f45fea2af31c88c0f6beb,canceled,2025-10-28 21:51:00,
54310ce3e0ab44f9b9ac89b533e39964,1e0956dbdba54df185a36f84c667a863,delivered,2025-04-10 10:51:00,2025-04-13 10:51:00
d3d4a4a4e25e4c428b4168e94a99423d,447ffc1e4a7a4857897c0baaa28032f6,delivered,2025-09-15 06:35:00,2025-09-24 06:35:00
05708bd879584a4ab34f58dfd751d524,6e2b4032da7d406f8ebb9c79d1066e8e,delivered,2025-09-01 07:55:00,2025-09-14 07:55:00
1b7879d21d814c73aeadd70829f577a6,3d7c74a3f75b44f493daa6f709c823fe,shipped,2025-02-28 13:54:00,
a5e95ba00a89469fa14dd6042a5b18c5,b94b71111e0b46209e4fd86e36e3ee84,delivered,2025-12-14 07:38:00,2025-12-16 07:38:00
fabb5e56eb664052969c619419c47aea,cdaa3a861f4d4448be1656b3ba10ac30,delivered,2025-09-19 08:25:00,2025-10-01 08:25:00
ff36132e5ae84524a994fbb7c3231f02,875776bf97044b3ca8019b072d0f7706,processing,2025-11-04 08:38:00,
75ef0e77aee24454b1f9de4d370128b5,3de35539b6b64ea4961d33fac2037a65,delivered,2025-03-08 07:05:00,2025-03-18 07:05:00
5fb55723bd574b26a94497a77d30f9f9,7efe2b21d74f43ce8d0ae896b5a7698b,delivered,2025-06-29 11:30:00,2025-07-04 11:30:00
20c8680e1b3a47ba90dca06e65a8a054,0cd3975bc5464327832aecd1fcf3b232,delivered,2025-10-09 20:56:00,2025-10-17 20:56:00
57088e2bd5c240ed884195a7436aad5b,3c552be3760040bd9de1ddd62eee405f,approved,2025-09-09 11:11:00,
7015f1ad1540432086f1b30078ddb94f,9ff748dc2b3c4469aec75645595d740b,delivered,2025-09-19 18:59:00,2025-09-26 18:59:00
eb1b90998a4e44178572a20bd21398b2,c38a9a6c7ef144ac9c5b823ccb3bd202,delivered,2025-05-08 22:19:00,2025-05-11 22:19:00
18d2b7692eeb46b29d6ac00e290f236a,2b73a99a9fc74fd1beb832e891684b8a,delivered,2025-12-13 17:51:00,2025-12-24 17:51:00
973056aac39c41d78fd66f588c95989f,07b801ad458049e7b0cca7fadadc8552,shipped,2025-04-06 11:11:00,
09ff20132b75417e83664e00d5ab80dc,5a2b72461ea34525a43ed0d7e79c8bc3,delivered,2025-12-20 14:16:00,2026-01-03 14:16:00
825914df5c3641a1824740123a88abfc,a7e03a5c5802459bae4a8b9d1664afdb,delivered,2025-07-24 19:59:00,2025-07-27 19:59:00
6d67894c95d4411e9418299c468e1ebb,242a48c6a0564c06b592e7e54f9624bf,delivered,2025-04-01 10:08:00,2025-04-03 10:08:00
077ae4e701794a7099fc149209379706,b7eb0516591648efa48f6850420d101c,delivered,2025-07-17 14:52:00,2025-07-27 14:52:00
899c37184656472f9d7ce0bc478d60a0,3e7574bc84444c7d8942aaa034277bcf,delivered,2025-04-07 11:22:00,2025-04-21 11:22:00
7cf4b698388341a8b39e660b1f8a7e91,006ffef175304fcba4a29196b7eab6c5,shipped,2025-03-02 15:14:00,
71de2f42920945cd875c298daee42fae,18aaec3e1cf74e26b43ae5792a60d5fe,processing,2025-02-28 21:10:00,
303d9e5876304f428b287068ecdd3ecf,d93ef90f31484eda83af906b4f470825,delivered,2025-02-01 17:04:00,2025-02-11 17:04:00
ec6ad4cfc2d44c80a867e405bba8f38f,ddb40d3f353a412881e9572c20210c71,delivered,2025-11-23 07:35:00,2025-12-01 07:35:00
3f4eee86c4544a4da776decffbbcd982,71d9db98572448d7bb7dbabee037f25c,processing,2025-08-20 22:00:00,
61a584abc19d441ba40ba0b6e14cdcea,d4f1a319301240d08b2b60c46e10dbe8,delivered,2025-02-26 12:21:00,2025-03-03 12:21:00
f0a65670411f4416916e7bb5e7c4df93,5f67f1fb1aad45aa9646254ecdde6a19,shipped,2025-08-15 12:09:00,
45c3b1947330404482d6fb19339b9cb0,f44eb37ce623406a97a71d53e6d32731,delivered,2025-01-31 17:29:00,2025-02-02 17:29:00
ce7e7f1dbda945dab66d644bb803490c,f547f89301c1462c9d1e8e34b75df9e9,delivered,2025-10-19 17:37:00,2025-10-23 17:37:00
3eaf20a4022441449376db552e1e1aba,0432ee9891054426b7e6f7287546f75f,delivered,2025-09-10 11:50:00,2025-09-19 11:50:00
a48923ffa4024914b0f1381710958a88,5db8221061a648e79b8a18ee4f82614b,shipped,2025-03-22 06:44:00,
554ef7b5e6b641d4aa5bfb93ac1d2ee1,1499b29a1c4b4ac8ac8ae1cdeae37559,shipped,2025-10-22 08:57:00,
f04632618e3441098d5372ce96606710,9cbcf6b3169f463e9df2dafca9360832,shipped,2025-03-15 08:41:00,
6f033eb844a64811af13f7d22f7bdc1c,4681c32e0f2f469891babb24763f3538,delivered,2025-04-03 19:46:00,2025-04-06 19:46:00
a12c4a9a6ceb4e24941ded7f0050f9c5,fec9be29fa4e4993866e007100c75d8f,delivered,2025-07-17 21:11:00,2025-07-26 21:11:00
7edf0c90731340a58322209b9bd88f1d,4287661250174ce591fe5307bdb471ae,delivered,2025-05-30 08:02:00,2025-06-13 08:02:00
6564304faeb948e5ab630175c4305e13,428d9fd3e5394fd6aa01479791c66b2a,delivered,2025-02-19 06:34:00,2025-02-24 06:34:00
ff7a79aefd954c8791a235d604e9c054,e41affb6fbe4418cbd1cf193f0348e40,delivered,2025-04-06 06:48:00,2025-04-20 06:48:00
f188eae5cd194d9a9d67e39174274244,d614b913a1b345508671b5801daf6400,delivered,2025-12-30 13:40:00,2026-01-02 13:40:00
9f101bf9a3d546959ec2089bf83305c1,d1437f2290b04fecb634d8d0e5efbd45,delivered,2025-05-11 08:50:00,2025-05-18 08:50:00
7ba78a64a2be40b38feae5c38e7b4b8b,152d149c15ba48368855ec391b3cf0f2,canceled,2025-12-13 08:45:00,
1d9574f85ce64dc697af7bc8dfcc9bda,1be385881f814e5fa0a5dfb07d98f494,delivered,2025-04-28 07:30:00,2025-05-03 07:30:00
ccfebb5db3e2482dbd0faa1277d8e2dd,23f80fb068994df5b3ff35a6c20cb5ea,delivered,2025-08-25 10:36:00,2025-09-04 10:36:00
17b055db14984593a32064971e049cf1,1f15ae4e74ff44febf248f4fe0434126,delivered,2025-04-02 22:28:00,2025-04-11 22:28:00
c75b7e6c69404ffb8015ff2f1d7953d2,7ad6a89358264c88a5ceadf9a079cf1e,delivered,2025-01-21 15:09:00,2025-01-26 15:09:00
4bf7e6d6fed2463ea819bc3b458b41d4,0edc765eae3940b082dcf243317793be,delivered,2025-07-24 22:57:00,2025-07-26 22:57:00
2b68958659bb41e1807c4432de7c523e,c05a8c75ce78439c985f13a27e5d9100,delivered,2025-09-05 20:39:00,2025-09-13 20:39:00
64223a5f42784418a7732d9b518328e1,2ec1fe9d78a249a0a8e0ac96bdfda563,delivered,2025-08-24 20:47:00,2025-08-26 20:47:00
3b22fd0506e2478a9a3572a7cfe94956,0f188de1fb8148acaff494d44055a101,approved,2025-09-29 17:09:00,
ffa450089f23448d96224d4af07b2091,b023cd252ae04dc7b41692dc81cdac97,delivered,2025-10-28 08:12:00,2025-11-07 08:12:00
aa91b358089e424ba59fc07a6d799260,ef53fbd5954040b0bfb25b25ad784877,approved,2025-02-04 13:07:00,
65bb2175e5b34e55a531906a6bd19820,c5e0b65da9bf4764ac5a0debb75dfb6d,delivered,2025-11-29 14:16:00,2025-12-09 14:16:00
3ca98793f12a47328ebce2fd38901d32,6cb668286f2148acb0011ff215ce04e8,shipped,2025-12-24 09:50:00,
9468d55dc47f4c1f8e5e78d324b09ac4,5da0549c89bd4a4b9e0ce004ff684256,delivered,2025-05-24 11:42:00,2025-05-29 11:42:00
31b43748570f4c26832b143f28f74d6d,c95f332490c343688726ec73b72db517,delivered,2025-01-22 11:23:00,2025-02-04 11:23:00
ec2b305e1ebd4e93a73d4dd72ac3ad00,302353657a884503a68710ff595434ac,shipped,2025-07-05 16:58:00,
d0c2dcc9050b4e3d900d6c9a3c3878d7,f3a5b2dfdecc44c7a86b08e61eaec28d,delivered,2025-09-26 10:40:00,2025-09-29 10:40:00
153fce35cb5c4a5e9fbc8b923dc6a12c,cf284057321241c38093ac0b1ad744a9,delivered,2025-01-01 22:42:00,2025-01-10 22:42:00
5d00b579eee246b086cc6a56c0dba06f,800207f51ad744bd93d7180da398838d,delivered,2025-05-05 08:21:00,2025-05-16 08:21:00
33e192d1d7a4436e93a249ed129538f2,4a7f211219744c068c403a3969f81635,processing,2025-11-01 19:18:00,
12dbb0cd506f456eadfbfe59f3e4489c,ab3c43ca1a784f7a83c318af8f410a10,processing,2025-12-24 06:35:00,
6bb5dc93b48b403db60fb1c069498b36,5f5bd0665d3842f4a694117a356100a2,shipped,2025-06-23 14:31:00,
326942ffeaea42be820dc402979af98c,e2632e8e63794625b55ea26315a5bfe9,canceled,2025-06-19 13:32:00,
c9c48c1535f042fe8ecb4b8b72ae048d,1ae41550eae74fa581b10e7e754bf84e,delivered,2025-08-19 19:34:00,2025-08-24 19:34:00
473a6ad6d5264814976ae12a42e47466,390a0b6b3c78450aaab04983a67b771d,delivered,2025-05-21 21:33:00,2025-05-24 21:33:00
9f6af4707d1f4bee98972ed5cabc09a2,15dfce279a964bdc9928776012cb7b72,delivered,2025-12-06 09:50:00,2025-12-14 09:50:00
cbe13dd90a8245e293ac8780f3d83001,e23a324c5ffb487d9535d8cfa1eab327,delivered,2025-11-08 22:36:00,2025-11-22 22:36:00
73063cd864db4289a7cef6b315bf28ff,0510c2b71ca44d4bb39a605e9a0c9141,delivered,2025-05-26 19:37:00,2025-06-09 19:37:00
41562eeb74114e9c92e5b129d528a6e6,b8556e53d38f4d8ba60ec1959a614bc8,delivered,2025-10-14 08:51:00,2025-10-27 08:51:00
cee0d8b248db44b48f6e79de062c82e7,390acc49af6b4d59a8e178b2600e2d30,shipped,2025-02-07 18:18:00,
77099bd7b30b40ebaf6f6afc17c9d933,73f6812d213e47958ef42707079d4688,delivered,2025-11-11 06:31:00,2025-11-13 06:31:00
276627703e94479ea90e0268ee86a016,bf72953e5a724da2983059773fb42146,delivered,2025-05-23 16:07:00,2025-06-03 16:07:00
a68b003b59a64a0dbac6f8ea96f025a6,dfbf5d02019f496daf2f45bc411bbfa0,delivered,2025-10-22 11:15:00,2025-11-04 11:15:00
6bec7f52caad4e2383ca93621f809a21,77662da6278d41ecaf0178eb4f3c539f,delivered,2025-08-06 08:54:00,2025-08-20 08:54:00
7c7a53923ccd4a299d42c2b797dca7f5,174fd3d11e5741738b0163b669ad26b3,delivered,2025-09-03 14:50:00,2025-09-13 14:50:00
0006827198b742108a5b0b2ed2fb1508,b5e3c884ad784564aa193e771bfe230c,delivered,2025-06-13 11:17:00,2025-06-21 11:17:00
091ad418eb68433bb9afc4d5664f2fef,89eca6c33dbb47e1a25a30810dff4c2c,delivered,2025-04-22 07:24:00,2025-05-05 07:24:00
cc940acc795e4fd7a50c19c62e406750,a1fb54497468488eb8a7b66733a2340f,processing,2025-09-07 12:44:00,
c3c3f423d6e848518816bee75ae2ef02,b00afabbbff6408d9c9bbeb55277bb52,delivered,2025-09-28 21:22:00,2025-10-03 21:22:00
c18eeee6367341668d4f02680009a4bc,2b8af0b5d1034412aef634514f593055,delivered,2025-10-16 12:10:00,2025-10-29 12:10:00
f4fe0375b78e472bbcc3779e471624bb,0147f1c4837b46dcaa0cb83e18e4df95,canceled,2025-06-18 17:58:00,
ad367866459541d89b16eb0b89894d0b,65c2acf16cfb4c758efa834621e32ad8,delivered,2025-04-26 08:57:00,2025-05-09 08:57:00
9c73dfb6ad9044cebabb02c7a7c7c7e6,5512d0b0291946f482f5876d6ed8d759,shipped,2025-07-10 14:12:00,
ba5f3a9081a446b3a8cae02b424de113,ce66e40efd1d499899a71c4d05255cae,delivered,2025-05-22 19:36:00,2025-05-27 19:36:00
b9717b4188d641b9b67d096d40febd23,763ab4e9f43b4a16a1428eb528a2ca2f,delivered,2025-08-03 21:35:00,2025-08-13 21:35:00
7533d436b63c43d684d2e48cc4412b2f,abd0097bfe9042f8bc3dd186a46ded8b,shipped,2025-09-12 21:30:00,
3f32e247ed2241038da7043d999091e3,091e6b14e431492d9d626438623fa38c,processing,2025-06-07 13:59:00,
47aaab0a401645ebb3e6234f2f790e84,d3b8aceffd714254b7726ced63057696,canceled,2025-03-03 22:32:00,
03b9a6e96e8345ab86fea2992a03c4b7,91eb7a59b8fc43c6a0f1d9cf1c3197f3,shipped,2025-03-14 20:54:00,
4ede647b92774d1aa411b19dca3c8a1f,bc8ca319046a4ed28b8e1637af0ba8ff,shipped,2025-11-16 19:20:00,
473af3ffba774732af6977ee98bd3bce,eb9c81db7d0a4354b8adcc0f91c91e08,delivered,2025-07-01 17:46:00,2025-07-06 17:46:00
74aa889389ae40eb9860d379da67e1d0,a6d772395cb84d98acab09e96d2b3bec,approved,2025-03-25 22:16:00,
5b2a9bcb19424bf19a283c0efb2a87fc,97e463878ec74d4fb3632fd5a9035541,approved,2025-05-17 21:27:00,
626bd0705f0841e39f3415c6d4053278,e2e891f4ba5f45229092293585a10614,delivered,2025-07-09 14:59:00,2025-07-15 14:59:00
5e0148df7fcc47aea3c296ad00eae019,e37dfa1602704f7f940ba5a6c6ac6808,delivered,2025-09-23 15:09:00,2025-09-30 15:09:00
6242c2a047dd487bba9f3140930bc8e4,853599b0e2cd410e85d07806631c9711,delivered,2025-04-07 18:37:00,2025-04-12 18:37:00
0a7cee8f70994b0d8efff2807f884a18,4a3920defcf84335a62c3f6c45b7fdea,approved,2025-10-11 06:04:00,
32d951a7029f425ba2c6d2fdd138ca02,f0068d3c86d0491894fcaf82d2c63d4e,shipped,2025-10-04 21:11:00,
3035c345b51f48c5ab482f0f3467aa30,65c2acf16cfb4c758efa834621e32ad8,shipped,2025-10-18 12:46:00,
97fa41622d2a43da828edf0162ca0fd2,462e9b697c6248bb8e33f23af997b515,approved,2025-01-19 06:51:00,
668741ae4b214b2eb0008382ad8d1dd1,d2e985459b02454f861cea643240263d,canceled,2025-11-18 16:28:00,
9421d653b9ef428e92e0c56a4f7171b6,709936a060f34ae0af24ce3070a0829b,shipped,2025-10-02 19:42:00,
9a408e2522dd480f8bce8b74251a214d,45f65679ca4747abb94fad9642da4390,delivered,2025-01-25 08:34:00,2025-02-02 08:34:00
63566c848e694b47b833817a50a0a50d,66a538175b7b42dab90ca762a6d86128,delivered,2025-05-05 19:43:00,2025-05-11 19:43:00
5cbe1fab476243139e80282c6c5a9542,4f7811f1dbe040169c1784b78a21ef02,shipped,2025-10-31 16:34:00,
66ed735e8b3d46288aff9c285a3e006b,45e7fbf243474844ab33ddccb9266c2e,processing,2025-07-04 08:32:00,
eafc9b676ef34807a656900779d0ce7a,01d52c6552024cbe8729b7005aa7a1ae,delivered,2025-11-26 21:58:00,2025-12-05 21:58:00
48786a70fe9749a381779c9c40b7a807,ae5e64a6408a41358828711ed0c77a52,delivered,2025-05-01 09:32:00,2025-05-15 09:32:00
a5118457c27342748f6ea761b9f1e7b2,9dccb5330a6941a3bc2b9be39234caca,delivered,2025-08-24 15:04:00,2025-09-01 15:04:00
07ee0a44bcf542049efc5872a3cc80f3,71d1e3af469f4fddb0d486449e7d0657,delivered,2025-09-27 16:22:00,2025-10-05 16:22:00
c735a03770294ee49ccf25761a5ce1fe,49075d9e46244763af887a573836a942,processing,2025-04-28 19:26:00,
5f06a7be68db45c99dc6d164b1ce79ce,11471412cbcb4150a68c001b690baddb,delivered,2025-04-05 13:21:00,2025-04-09 13:21:00
6f54dad227a04f35bb9fdd6e8e7756de,c38a9a6c7ef144ac9c5b823ccb3bd202,processing,2025-09-12 10:56:00,
7049be704fae489fa948b1de757b25bf,0685387eeed2464d808510bf11e2600c,delivered,2025-10-13 11:34:00,2025-10-24 11:34:00
a7797c4b5bf04332b11d46a63728a87c,9cbcf6b3169f463e9df2dafca9360832,delivered,2025-12-25 16:04:00,2025-12-27 16:04:00
5acf71e01d854eb9bf8defa2a88f9ebf,7b98739502a34b34b525911e44648ddc,delivered,2025-11-09 06:22:00,2025-11-21 06:22:00
eb4896d3e42f4090bd66f061ef84d2fd,40c6a4ae80284042aeb9098cb79fb5fa,delivered,2025-08-24 19:42:00,2025-08-26 19:42:00
b7872593aed44447b3401d274361d823,b04c881a2af3494587db007b09e6e541,delivered,2025-03-13 13:57:00,2025-03-18 13:57:00
3e596bb8e1f04e30a67a2db0c2804581,4a9e18b481e149b3ab78c208a85901f3,delivered,2025-08-23 20:25:00,2025-09-02 20:25:00
f44ab2c91e2543de906e56e65bd6263e,6718ccbef13044a291d2ee59fe0c0736,delivered,2025-05-17 12:16:00,2025-05-31 12:16:00
5103b3e1fcdf4a0f9751525766b44b8b,50de8affa1554591b2d514eea84d7563,delivered,2025-05-21 16:32:00,2025-05-25 16:32:00
5978eea0d4414feeac67c7f853ac6ce6,869196754cc9450c8f582e29bb7967c6,delivered,2025-07-26 12:55:00,2025-08-04 12:55:00
4e3ff711418a4f338185964245f2775f,d59603b059cd44abb2e93c02b9fe4ddc,delivered,2025-01-06 07:14:00,2025-01-19 07:14:00
bb83fc46b5d742f19ae36a599355439d,bfa5d1a5020d470f9806747a40919ce1,delivered,2025-02-20 18:42:00,2025-02-28 18:42:00
84cdecc1177f4b42bcc0e36d00729083,26217f508e1442fd8af9e911ece76813,delivered,2025-11-30 11:23:00,2025-12-05 11:23:00
2d5a099227c44f89a5c01e937c87a898,300509439881431b8671c1db3287ebd7,processing,2025-03-03 10:40:00,
afeb0238e34747cabdc0ec84f8b6eb97,d4f1a319301240d08b2b60c46e10dbe8,processing,2025-02-15 15:00:00,
f0e88d10532040058eda83b84013d62d,20dec5c691cd4205ae06e9ecf2931fe3,delivered,2025-03-11 17:08:00,2025-03-13 17:08:00
45096a818f51469bb2e28dc5479924fb,7ab7708a8a034f908cef3624c1a971f5,shipped,2025-09-15 09:34:00,
78bae8abf1f544a9bcb260325ca17d6a,8a0056b2367847f899211a0244dca173,shipped,2025-05-30 09:19:00,
7f419a15c2144568ae2e7d525f94edd8,caea8366dc7647778d7baaf78bbd58e2,delivered,2025-08-02 13:28:00,2025-08-04 13:28:00
1166874555de40878d6a549715bb7df8,b7ca809a09ba44398ce490376ea681f6,delivered,2025-05-14 13:40:00,2025-05-26 13:40:00
e9fa196681404019b2cdb640269a984c,004fe04c1fb14439919a6aa06d130c3f,delivered,2025-08-22 17:05:00,2025-08-28 17:05:00
c53b6653e0d84e52b2ed83fbddfe7d8f,cdb1fc1d2ee943d4bc4f9df6054f4e08,delivered,2025-05-03 16:22:00,2025-05-16 16:22:00
38d9fd5b3de8447ab478e70e4a2ad18e,fc83da48cfc94e3e90352422b5a12a25,delivered,2025-03-26 10:09:00,2025-04-07 10:09:00
367fd73da03d49ca9a9b84a090c4c15b,6056d4c03c5247068f9023e48a352ac7,approved,2025-06-03 20:48:00,
3453b3de8f42481eaa29217bd62205dc,e95d235b72744223ad0b1d8cc877b291,delivered,2025-01-29 21:19:00,2025-02-12 21:19:00
8c757c68d5b9492f846e84af91631fb1,d1437f2290b04fecb634d8d0e5efbd45,delivered,2025-02-16 10:24:00,2025-02-19 10:24:00
f7c9a694b9eb4de9a08e76e6a89eb731,de50462fde564105b7d380e31b0b88a3,delivered,2025-10-12 09:23:00,2025-10-15 09:23:00
031964db2afc4fdc8e87a32b79df1197,d37079b6f717427984f1541056e07764,delivered,2025-07-09 15:03:00,2025-07-11 15:03:00
0fe8ea2e7c694ed1b91126afb0744739,ee51a2ba5b9c4902a3d059751d6ac2f2,canceled,2025-11-06 18:21:00,
94c7ac4f525c420cadd144dcb8046ae7,faf03e51e43f4ee7ad999fd4182f2fb8,delivered,2025-05-09 18:36:00,2025-05-16 18:36:00
52c9ea0c17a448c780adb2664311ec62,129112559cd1470ba813da059aa1eb8c,shipped,2025-11-02 16:57:00,
7348aeeed72144f291ef0d35af958a9e,6ecaec12bd0b430fada3c45533227588,shipped,2025-10-17 20:29:00,
5689354f74884af78ab78f37436d37cc,9e643a61344745baaeef272031f10d89,delivered,2025-02-04 11:15:00,2025-02-10 11:15:00
c46b2dc331a0481f85c6bcded9b23542,a63c88fadb1844c98ee1af816a540fa5,delivered,2025-02-11 16:08:00,2025-02-15 16:08:00
6900f24848984eeb95b95b46abba5747,43003682111c424ea705ceb3adc49701,delivered,2025-05-31 06:40:00,2025-06-03 06:40:00
cf94521eb75a43eea8ebd48dfa322a8f,e0716f2f72344fc283b91d442182f236,delivered,2025-08-09 11:37:00,2025-08-22 11:37:00
21e5ab8d44f7410d8ffd301d5b0d8c54,de2fc75d8eed456aa9e48178b1aff9b1,delivered,2025-02-20 10:47:00,2025-02-23 10:47:00
ea34c327bb9f4f1dbdb7ad7cef170ad1,c4a2c2870a2f45bfa47c0fd6e7e80337,delivered,2025-04-05 07:37:00,2025-04-11 07:37:00
171015f10192487398be8695dfc57782,ac5747d07cfc4dc982dc4c4e3f1f9eb5,delivered,2025-04-06 06:33:00,2025-04-10 06:33:00
246c2d37e5e640b782fd10ca09e08fbe,4928353a2ab942eab2505d223bba0fac,canceled,2025-02-13 17:29:00,
39e0e0cd3e0c417a8efe0a739073a294,5431e19e3ca24e1399079511e5b7759d,shipped,2025-09-01 12:18:00,
0fd6c5ca9d454c799287ad1500737aaa,63a51949704d49bd8b8b2314a68e800f,shipped,2025-05-03 20:09:00,
e1eb276f25f74bff9ad7fb801dda72be,e0e43c77f1bf45ceb26d1f6b665f9b20,delivered,2025-12-26 20:14:00,2026-01-02 20:14:00
2165f91802df48edb4a3ea074b59f048,50cdfb6e25d64acd96802f8a8161bf18,delivered,2025-04-19 18:47:00,2025-04-22 18:47:00
e20172cc6ded40a1b1c75e541a6e32d0,242015e20343453f8b4dcc0d68e51ee3,delivered,2025-05-11 21:32:00,2025-05-22 21:32:00
a3b1ce4e4b7548668b61c41bbbb24da1,2eddcf346fb8436b86d60cd63ec97bd8,delivered,2025-12-16 17:58:00,2025-12-20 17:58:00
00c48d8690e44a0391bee0093dfb1311,54d62987858f483389e3c5f170cb2373,delivered,2025-05-07 16:20:00,2025-05-19 16:20:00
d5c709441ec74ab0978f3949afb8788f,24e1cfd224be49009c6747062530d0fc,delivered,2025-03-03 16:17:00,2025-03-06 16:17:00
877388569a64461e8ca0f2769650128d,77b4e5d6131d44339dee3ad5fc4ad02b,delivered,2025-01-28 15:15:00,2025-02-07 15:15:00
fdccc19929c5455abab55396a1f6877c,50cdfb6e25d64acd96802f8a8161bf18,delivered,2025-05-27 13:00:00,2025-06-06 13:00:00
7e6c7ce72eb14aa390aebac8ebe5047b,b8b02394ab03481294217ac404c84bcb,delivered,2025-07-27 07:27:00,2025-08-02 07:27:00
3cf89ad60b5146eab26d31ddaab773bf,838dfe18c6684d39a9b75ce15045730c,delivered,2025-06-02 15:47:00,2025-06-06 15:47:00
dc969b761f9d4b9f9cf8a165e9da7a7d,c41a0c54a04740ef92dbca0f75d78f0d,shipped,2025-12-20 07:36:00,
267c64bdf9e34412b535ebf8bdff7b17,ae882a179c114b55af134258b8d4bd06,delivered,2025-04-09 13:49:00,2025-04-18 13:49:00
